age,birthreg,cbsasz,disability,educrec,elignatz,entryc,famstruct,forborn,govtemp,health,hhhsize,inscov,male,marst,natz,ownchild,ownhome,pernum,perwt,povpct,race,serial,statefip,statereg,tmetro_intv,veteran,work,year
59,0,0,0,2,0,NA,1,0,0,1,2,1,1,1,0,0,1,2,1423,343.21088,1,182,23,5,1,0,1,2016
45,0,0,0,4,0,NA,1,0,0,1,3,1,0,1,0,1,1,1,655,500,1,188,23,5,1,0,1,2016
45,0,0,0,4,0,NA,1,0,1,4,3,1,1,1,0,1,1,2,655,500,1,188,23,5,1,0,1,2016
13,0,0,0,1,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,624,500,1,188,23,5,1,0,0,2016
58,0,0,0,2,0,NA,5,0,0,3,1,1,0,4,0,0,1,1,1303,500,1,190,23,5,1,0,1,2016
50,0,0,0,4,0,NA,1,0,0,1,6,1,1,1,0,1,1,1,665,193.75563,1,191,23,5,1,0,1,2016
54,0,0,0,4,0,NA,1,0,0,1,6,1,0,1,0,1,1,2,665,193.75563,1,191,23,5,1,0,1,2016
20,0,0,0,3,0,NA,1,0,0,1,6,1,1,6,0,0,1,3,773,193.75563,1,191,23,5,1,0,4,2016
18,0,0,0,1,0,NA,1,0,0,1,6,1,1,6,0,0,1,4,698,193.75563,1,191,23,5,1,0,4,2016
16,0,0,0,1,0,NA,1,0,0,1,6,1,1,6,0,0,1,5,697,193.75563,1,191,23,5,1,0,4,2016
14,0,0,0,1,0,NA,1,0,0,1,6,1,1,6,0,0,1,6,787,193.75563,1,191,23,5,1,0,0,2016
50,0,0,1,3,0,NA,3,0,0,4,2,1,0,4,0,1,1,1,771,224.34964,1,194,23,5,1,0,3,2016
16,0,0,1,1,0,NA,3,0,0,3,2,1,1,6,0,0,1,2,698,224.34964,1,194,23,5,1,0,3,2016
74,0,0,1,4,0,NA,1,0,0,5,2,1,0,1,0,0,1,1,1394,199.45554,1,196,23,5,1,0,5,2016
77,0,0,0,3,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,1394,199.45554,1,196,23,5,1,1,5,2016
80,0,0,1,3,0,NA,5,0,0,3,1,1,0,6,0,0,1,1,1299,242.38585,1,197,23,5,1,0,5,2016
80,0,0,1,1,0,NA,4,0,0,5,1,1,1,5,0,0,1,1,1051,99.129059,1,198,23,5,1,1,5,2016
53,0,0,1,2,0,NA,5,0,0,4,1,1,0,4,0,0,0,1,1446,93.90966,1,199,23,5,1,0,3,2016
58,0,0,0,4,0,NA,1,0,1,2,2,1,0,1,0,0,1,1,1294,38.686913,1,203,23,5,1,0,2,2016
59,0,0,0,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,2,1294,38.686913,1,203,23,5,1,0,2,2016
64,0,0,0,2,0,NA,1,0,0,1,2,1,0,1,0,0,1,1,1239,396.61646,1,208,23,5,1,0,1,2016
67,0,0,0,3,0,NA,1,0,0,1,2,1,1,1,0,0,1,2,1239,396.61646,1,208,23,5,1,1,1,2016
51,0,0,0,3,0,NA,1,0,0,1,2,1,0,1,0,0,1,1,1446,399.33841,1,210,23,5,1,0,1,2016
57,0,0,0,2,0,NA,1,0,0,1,2,1,1,1,0,0,1,2,1446,399.33841,1,210,23,5,1,1,1,2016
67,0,0,0,2,0,NA,1,0,0,5,2,1,0,1,0,0,1,1,1155,164.14909,1,213,23,5,1,0,5,2016
72,0,0,0,3,0,NA,1,0,0,1,2,1,1,1,0,0,1,2,1155,164.14909,1,213,23,5,1,1,1,2016
31,0,0,0,2,0,NA,1,0,0,4,4,1,0,1,0,1,1,1,985,500,1,214,23,5,1,0,1,2016
37,0,0,0,2,0,NA,1,0,0,4,4,1,1,1,0,1,1,2,985,500,1,214,23,5,1,0,1,2016
11,0,0,0,1,0,NA,1,0,0,1,4,1,1,6,0,0,1,3,944,500,1,214,23,5,1,0,0,2016
9,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,4,846,500,1,214,23,5,1,0,0,2016
65,0,0,0,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,1294,356.12872,1,215,23,5,1,1,5,2016
56,0,0,0,2,0,NA,1,0,0,2,2,0,0,1,0,0,1,2,1294,356.12872,1,215,23,5,1,0,1,2016
34,0,0,1,2,0,NA,4,0,0,4,1,1,1,4,0,0,0,1,1210,283.83749,1,217,23,5,1,1,2,2016
31,0,0,0,2,0,NA,5,0,0,3,2,1,0,6,0,0,0,1,1610,0.016219284,1,218,23,5,1,0,4,2016
26,0,0,0,2,0,NA,5,0,0,3,2,1,0,6,0,0,0,2,1577,0,1,218,23,5,1,0,4,2016
58,0,0,1,2,0,NA,4,0,0,2,1,1,1,4,0,0,1,1,1164,291.29834,1,219,23,5,1,0,1,2016
41,0,0,0,2,0,NA,4,0,0,4,2,1,1,6,0,0,0,1,1217,267.61819,1,220,23,5,1,0,1,2016
38,0,0,0,2,0,NA,5,0,0,4,2,1,0,6,0,0,0,2,1217,335.42291,1,220,23,5,1,0,1,2016
46,0,0,0,2,0,NA,5,0,0,2,1,1,0,4,0,0,1,1,1229,113.535,1,221,23,5,1,0,1,2016
51,0,0,1,3,0,NA,5,0,0,4,1,0,0,4,0,0,1,1,1304,146.87373,1,222,23,5,1,0,1,2016
33,0,0,0,4,0,NA,1,0,1,4,3,1,0,1,0,1,1,1,679,366.99341,1,223,23,5,1,0,1,2016
29,0,0,0,3,0,NA,1,0,0,4,3,1,1,1,0,1,1,2,679,366.99341,1,223,23,5,1,0,1,2016
2,0,0,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,599,366.99341,1,223,23,5,1,0,0,2016
78,0,0,0,3,0,NA,4,0,0,2,1,1,1,5,0,0,1,1,1057,181.06801,1,224,23,5,1,1,5,2016
59,0,0,0,3,0,NA,4,0,0,4,1,1,1,4,0,0,0,1,1057,464.73117,1,225,23,5,1,0,1,2016
69,0,0,0,3,0,NA,5,0,0,3,1,1,0,4,0,0,1,1,1346,87.419724,1,226,23,5,1,0,5,2016
28,0,0,1,3,0,NA,5,0,0,3,1,1,0,6,0,0,0,1,2037,107.52575,1,235,23,5,1,0,3,2016
78,14,0,1,3,1,6,5,1,0,5,1,1,0,5,1,0,1,1,831,129.13698,3,237,23,5,1,0,5,2016
23,0,0,0,1,0,NA,2,0,0,2,3,1,1,6,0,1,1,1,953,0,1,240,23,5,1,0,1,2016
1,0,0,0,1,0,NA,2,0,0,1,3,1,1,6,0,0,1,2,810,0,1,240,23,5,1,0,0,2016
23,0,0,0,2,0,NA,5,0,0,2,3,1,0,6,0,1,1,3,953,0,1,240,23,5,1,0,4,2016
38,0,0,0,4,0,NA,1,0,0,2,3,1,1,1,0,1,1,1,676,366.68414,1,241,23,5,1,0,1,2016
36,0,0,0,2,0,NA,1,0,0,1,3,1,0,1,0,1,1,2,676,366.68414,1,241,23,5,1,0,1,2016
1,0,0,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,729,366.68414,1,241,23,5,1,0,0,2016
85,0,0,1,2,0,NA,2,0,0,3,3,1,1,5,0,0,1,1,587,500,1,242,23,5,1,1,5,2016
46,0,0,0,3,0,NA,4,0,0,3,3,1,1,4,0,1,1,2,1001,500,1,242,23,5,1,0,1,2016
17,0,0,0,1,0,NA,4,0,0,1,3,1,1,6,0,0,1,3,902,500,1,242,23,5,1,0,1,2016
30,0,0,0,3,0,NA,1,0,0,2,4,0,0,1,0,1,1,1,915,132.30154,1,243,23,5,1,0,4,2016
35,0,0,0,2,0,NA,1,0,0,2,4,0,1,1,0,1,1,2,915,132.30154,1,243,23,5,1,0,2,2016
8,0,0,0,1,0,NA,1,0,0,2,4,0,1,6,0,0,1,3,813,132.30154,1,243,23,5,1,0,0,2016
3,0,0,0,1,0,NA,1,0,0,2,4,0,1,6,0,0,1,4,910,132.30154,1,243,23,5,1,0,0,2016
57,0,0,0,3,0,NA,2,0,0,3,2,1,1,4,0,1,1,1,511,196.03966,1,244,23,5,1,1,1,2016
11,0,0,0,1,0,NA,2,0,0,2,2,1,1,6,0,0,1,2,855,196.03966,1,244,23,5,1,0,0,2016
39,0,0,0,2,0,NA,3,0,0,5,3,1,0,4,0,1,0,1,769,89.898407,1,245,23,5,1,0,3,2016
17,0,0,0,1,0,NA,3,0,0,2,3,1,0,6,0,0,0,2,834,89.898407,1,245,23,5,1,0,4,2016
4,0,0,0,1,0,NA,3,0,0,2,3,1,0,6,0,0,0,3,927,89.898407,1,245,23,5,1,0,0,2016
62,0,0,1,2,0,NA,5,0,0,2,1,1,0,6,0,0,1,1,1072,242.5594,1,247,23,5,1,0,5,2016
58,0,0,0,2,0,NA,5,0,0,2,1,0,0,4,0,0,0,1,1416,81.09642,1,249,23,5,1,0,1,2016
23,0,0,0,4,0,NA,4,0,1,2,2,1,1,6,0,0,0,1,1399,56.962128,1,251,23,5,1,0,1,2016
23,0,0,0,3,0,NA,5,0,1,4,2,1,0,6,0,0,0,2,1399,32.665638,1,251,23,5,1,0,2,2016
64,8,0,0,1,1,6,4,1,0,4,1,0,1,6,0,0,0,1,1073,63.255211,1,258,23,5,1,0,1,2016
69,8,0,0,1,1,6,1,1,0,4,2,1,1,1,1,0,1,1,1295,360.29596,1,259,23,5,1,0,1,2016
61,8,0,1,1,1,4,1,1,0,4,2,1,0,1,0,0,1,2,1295,360.29596,1,259,23,5,1,0,3,2016
76,0,0,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,1,1132,425.68057,1,274,23,5,1,0,5,2016
80,0,0,0,2,0,NA,1,0,0,5,2,1,1,1,0,0,1,2,1132,425.68057,1,274,23,5,1,1,5,2016
79,0,0,1,1,0,NA,4,0,0,4,1,1,1,5,0,0,0,1,1103,127.79098,1,280,23,5,1,0,5,2016
69,0,0,0,3,0,NA,1,0,1,2,2,1,0,1,0,0,1,1,1346,253.79031,1,282,23,5,1,0,1,2016
80,0,0,0,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,2,1346,253.79031,1,282,23,5,1,1,5,2016
52,0,0,0,3,0,NA,1,0,1,2,2,1,1,1,0,0,1,1,1247,409.67804,1,283,23,5,1,0,1,2016
52,0,0,0,3,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,1247,409.67804,1,283,23,5,1,0,1,2016
35,0,0,0,4,0,NA,1,0,0,1,5,1,1,1,0,1,0,1,649,182.70169,1,300,23,5,1,0,1,2016
38,0,0,0,3,0,NA,1,0,0,2,5,1,0,1,0,1,0,2,649,182.70169,1,300,23,5,1,0,1,2016
7,0,0,0,1,0,NA,1,0,0,1,5,1,1,6,0,0,0,3,959,182.70169,1,300,23,5,1,0,0,2016
5,0,0,0,1,0,NA,1,0,0,1,5,1,0,6,0,0,0,4,673,182.70169,1,300,23,5,1,0,0,2016
3,0,0,0,1,0,NA,1,0,0,1,5,1,1,6,0,0,0,5,924,182.70169,1,300,23,5,1,0,0,2016
73,0,0,0,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,1140,500,1,301,23,5,1,1,5,2016
72,0,0,0,3,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,1140,500,1,301,23,5,1,0,5,2016
62,0,0,1,3,0,NA,4,0,0,4,1,1,1,4,0,0,1,1,1115,20.460629,1,304,23,5,1,0,4,2016
40,0,0,1,1,0,NA,4,0,0,5,1,1,1,6,0,0,0,1,1128,87.584137,1,305,23,5,1,0,3,2016
76,0,0,0,3,0,NA,5,0,0,3,1,1,0,6,0,0,0,1,1341,120.31319,1,308,23,5,1,0,5,2016
42,0,0,1,2,0,NA,4,0,0,2,1,1,1,4,0,0,0,1,1128,405.53076,1,309,23,5,1,0,1,2016
58,0,0,0,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,744,327.68573,1,310,23,5,1,1,1,2016
51,0,0,0,2,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,744,327.68573,4,310,23,5,1,0,1,2016
59,0,0,0,4,0,NA,4,0,0,3,1,1,1,4,0,0,1,1,1057,168.19398,1,311,23,5,1,0,5,2016
76,1,0,0,2,1,6,1,0,0,3,2,1,1,1,0,0,1,1,1132,231.28577,1,312,23,5,1,1,5,2016
76,8,0,0,1,1,6,1,1,0,3,2,1,0,1,0,0,1,2,1132,231.28577,1,312,23,5,1,0,5,2016
77,0,0,1,2,0,NA,4,0,0,5,2,1,1,4,0,0,1,1,1057,89.627869,1,317,23,5,1,1,5,2016
46,0,0,0,2,0,NA,5,0,0,2,2,0,0,4,0,0,1,2,1140,0,1,317,23,5,1,0,2,2016
58,0,0,1,1,0,NA,1,0,0,4,2,0,1,1,0,0,1,1,1117,31.756033,1,318,23,5,1,0,3,2016
57,0,0,0,2,0,NA,1,0,0,3,2,0,0,1,0,0,1,2,1117,31.756033,1,318,23,5,1,0,4,2016
56,0,0,0,3,0,NA,1,0,0,4,3,1,1,1,0,0,1,1,1247,256.69904,1,320,23,5,1,0,1,2016
53,0,0,1,4,0,NA,1,0,0,4,3,1,0,1,0,0,1,2,1247,256.69904,1,320,23,5,1,0,3,2016
19,0,0,0,2,0,NA,1,0,0,2,3,1,1,6,0,0,1,3,1309,256.69904,1,320,23,5,1,0,4,2016
57,0,0,0,4,0,NA,1,0,0,4,2,1,1,1,0,0,1,1,1446,500,1,321,23,5,1,0,1,2016
52,0,0,0,4,0,NA,1,0,0,1,2,1,0,1,0,0,1,2,1446,500,1,321,23,5,1,0,1,2016
72,0,0,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,0,1,1140,147.42427,1,324,23,5,1,0,5,2016
73,0,0,1,2,0,NA,1,0,0,3,2,1,1,1,0,0,0,2,1140,147.42427,1,324,23,5,1,0,5,2016
52,0,0,0,4,0,NA,2,0,0,1,2,1,1,2,0,0,1,1,1080,500,1,325,23,5,1,0,1,2016
24,0,0,0,4,0,NA,2,0,0,1,2,1,1,6,0,0,1,2,1929,500,1,325,23,5,1,0,1,2016
56,0,0,0,2,0,NA,1,0,0,1,4,1,0,1,0,1,1,1,596,409.60678,1,326,23,5,1,0,1,2016
59,0,0,0,4,0,NA,1,0,1,1,4,1,1,1,0,1,1,2,596,409.60678,1,326,23,5,1,0,1,2016
19,0,0,0,3,0,NA,1,0,0,1,4,1,1,6,0,0,1,3,866,409.60678,1,326,23,5,1,0,4,2016
13,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,4,700,409.60678,1,326,23,5,1,0,0,2016
52,0,0,0,2,0,NA,5,0,0,2,1,1,0,5,0,0,0,1,1160,198.19154,1,327,23,5,1,0,1,2016
62,0,0,0,2,0,NA,5,0,0,2,1,1,0,5,0,0,1,1,1078,227.13486,1,328,23,5,1,0,1,2016
23,0,0,0,2,0,NA,2,0,0,1,6,1,1,6,0,1,0,1,985,107.70833,1,329,23,5,1,0,1,2016
12,0,0,0,1,0,NA,2,0,0,1,6,1,1,6,0,0,0,2,831,107.70833,1,329,23,5,1,0,0,2016
7,0,0,0,1,0,NA,2,0,0,1,6,1,0,6,0,0,0,3,648,107.70833,1,329,23,5,1,0,0,2016
5,0,0,0,1,0,NA,2,0,0,1,6,1,1,6,0,0,0,4,825,107.70833,1,329,23,5,1,0,0,2016
5,0,0,0,1,0,NA,2,0,0,1,6,1,1,6,0,0,0,5,825,107.70833,1,329,23,5,1,0,0,2016
31,0,0,0,3,0,NA,5,0,0,5,6,1,0,4,0,1,0,6,985,0,1,329,23,5,1,0,4,2016
39,0,0,0,2,0,NA,3,0,0,2,4,1,0,3,0,1,0,1,649,120.23217,1,330,23,5,1,0,4,2016
11,0,0,0,1,0,NA,3,0,0,1,4,1,0,6,0,0,0,2,581,120.23217,1,330,23,5,1,0,0,2016
9,0,0,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,0,3,762,120.23217,1,330,23,5,1,0,0,2016
8,0,0,0,1,0,NA,3,0,0,1,4,1,1,6,0,0,0,4,823,120.23217,1,330,23,5,1,0,0,2016
46,0,0,0,1,0,NA,1,0,0,2,3,1,1,1,0,1,0,1,790,134.77304,1,335,23,5,1,0,3,2016
41,0,0,1,2,0,NA,1,0,0,5,3,1,0,1,0,1,0,2,790,134.77304,1,335,23,5,1,0,3,2016
16,0,0,0,1,0,NA,1,0,0,2,3,1,1,6,0,0,0,3,750,134.77304,1,335,23,5,1,0,4,2016
58,0,0,1,1,0,NA,5,0,0,4,1,1,0,4,0,0,0,1,775,74.178902,4,336,23,5,1,0,3,2016
31,0,0,1,3,0,NA,3,0,0,2,3,1,0,4,0,1,0,1,702,94.260574,1,337,23,5,1,0,3,2016
13,0,0,0,1,0,NA,3,0,0,1,3,1,1,6,0,0,0,2,566,94.260574,1,337,23,5,1,0,0,2016
11,0,0,0,1,0,NA,3,0,0,1,3,1,1,6,0,0,0,3,551,94.260574,1,337,23,5,1,0,0,2016
80,0,0,0,4,0,NA,1,0,0,3,2,1,1,1,0,0,1,1,1149,195.12775,1,338,23,5,1,1,5,2016
80,0,0,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,2,1149,195.12775,1,338,23,5,1,0,5,2016
48,0,0,0,2,0,NA,1,0,0,2,3,1,1,1,0,0,1,1,1157,500,1,339,23,5,1,0,1,2016
46,0,0,0,4,0,NA,1,0,0,2,3,1,0,1,0,0,1,2,1157,500,1,339,23,5,1,0,1,2016
22,0,0,0,3,0,NA,1,0,0,2,3,1,1,6,0,0,1,3,1958,500,1,339,23,5,1,0,4,2016
76,0,0,0,2,0,NA,5,0,0,2,1,1,0,4,0,0,1,1,1318,190.03255,1,340,23,5,1,0,5,2016
78,0,0,0,3,0,NA,5,0,0,3,1,1,0,5,0,0,1,1,1361,273.14154,1,341,23,5,1,0,5,2016
67,0,0,1,4,0,NA,4,0,0,5,1,1,1,6,0,0,1,1,1389,411.80609,1,342,23,5,1,1,3,2016
34,0,0,0,2,0,NA,2,0,1,3,3,1,1,4,0,1,1,1,883,500,1,343,23,5,1,1,1,2016
8,0,0,0,1,0,NA,2,0,0,1,3,1,0,6,0,0,1,2,748,500,1,343,23,5,1,0,0,2016
4,0,0,0,1,0,NA,2,0,0,3,3,1,0,6,0,0,1,3,808,500,1,343,23,5,1,0,0,2016
50,0,0,1,4,0,NA,1,0,0,5,2,1,0,1,0,0,0,1,1266,110.84367,1,344,23,5,1,0,3,2016
51,0,0,1,2,0,NA,1,0,0,5,2,1,1,1,0,0,0,2,1266,110.84367,1,344,23,5,1,0,3,2016
78,0,0,0,2,0,NA,1,0,0,5,2,1,0,1,0,0,1,1,1149,231.28577,1,345,23,5,1,0,5,2016
77,0,0,1,2,0,NA,1,0,0,2,2,1,1,1,0,0,1,2,1149,231.28577,1,345,23,5,1,0,5,2016
76,0,0,0,1,0,NA,5,0,0,1,1,1,0,4,0,0,0,1,1361,110.31934,1,347,23,5,1,0,5,2016
62,0,0,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,1,1093,500,1,348,23,5,1,0,5,2016
70,0,0,0,4,0,NA,1,0,0,1,2,1,1,1,0,0,1,2,1093,500,1,348,23,5,1,1,5,2016
57,0,0,0,4,0,NA,1,0,0,1,3,1,0,1,0,0,1,1,1444,500,1,349,23,5,1,0,1,2016
58,0,0,0,4,0,NA,1,0,0,2,3,1,1,1,0,0,1,2,1444,500,1,349,23,5,1,0,1,2016
19,0,0,0,3,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,1329,500,1,349,23,5,1,0,4,2016
53,0,0,0,3,0,NA,1,0,1,3,2,1,0,1,0,0,0,1,1323,321.36603,1,350,23,5,1,0,1,2016
46,0,0,0,2,0,NA,1,0,0,3,2,1,1,1,0,0,0,2,1323,321.36603,1,350,23,5,1,0,4,2016
60,0,0,0,2,0,NA,1,0,0,5,2,1,1,1,0,0,1,1,1313,476.71854,1,351,23,5,1,0,3,2016
58,0,0,0,3,0,NA,1,0,1,4,2,1,0,1,0,0,1,2,1313,476.71854,1,351,23,5,1,0,1,2016
48,0,0,0,2,0,NA,1,0,1,1,2,1,0,1,0,0,1,1,1376,500,1,353,23,5,1,0,1,2016
68,0,0,0,2,0,NA,1,0,0,1,2,1,1,1,0,0,1,2,1376,500,1,353,23,5,1,1,1,2016
47,0,0,0,3,0,NA,1,0,0,3,4,1,1,1,0,1,0,1,862,375.81961,1,354,23,5,1,0,2,2016
39,0,0,0,3,0,NA,1,0,1,3,4,1,0,1,0,1,0,2,862,375.81961,1,354,23,5,1,0,1,2016
17,0,0,0,1,0,NA,1,0,0,2,4,1,0,6,0,0,0,3,934,375.81961,1,354,23,5,1,0,4,2016
12,0,0,0,1,0,NA,1,0,0,2,4,1,1,6,0,0,0,4,799,375.81961,1,354,23,5,1,0,0,2016
65,0,0,0,4,0,NA,1,0,1,2,2,1,0,1,0,0,1,1,1265,248.0106,1,355,23,5,1,0,1,2016
65,0,0,0,4,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,1265,248.0106,1,355,23,5,1,0,1,2016
65,0,0,0,2,0,NA,1,0,0,3,2,1,0,1,0,0,1,1,1187,305.01187,1,356,23,5,1,0,5,2016
69,0,0,0,2,0,NA,1,0,0,3,2,1,1,1,0,0,1,2,1187,305.01187,1,356,23,5,1,1,5,2016
44,0,0,0,3,0,NA,1,0,0,4,3,1,0,1,0,1,0,1,799,241.71297,1,357,23,5,1,0,1,2016
47,0,0,0,2,0,NA,1,0,0,4,3,1,1,1,0,1,0,2,799,241.71297,1,357,23,5,1,1,1,2016
9,0,0,0,1,0,NA,1,0,0,2,3,1,0,6,0,0,0,3,691,241.71297,1,357,23,5,1,0,0,2016
38,0,0,0,1,0,NA,4,0,0,2,1,0,1,6,0,0,1,1,1167,340.60498,1,358,23,5,1,0,1,2016
85,0,0,1,4,0,NA,4,0,0,4,1,1,1,5,0,0,1,1,1066,500,1,359,23,5,1,1,5,2016
80,0,0,0,2,0,NA,5,0,0,3,1,1,0,5,0,0,1,1,1361,225.78517,1,360,23,5,1,0,5,2016
33,0,0,0,4,0,NA,1,0,0,1,4,1,0,1,0,1,1,1,689,500,1,361,23,5,1,0,1,2016
35,0,0,0,4,0,NA,1,0,1,3,4,1,1,1,0,1,1,2,689,500,1,361,23,5,1,0,1,2016
7,0,0,0,1,0,NA,1,0,0,1,4,1,0,6,0,0,1,3,577,500,1,361,23,5,1,0,0,2016
0,0,0,0,1,0,NA,1,0,0,3,4,1,0,6,0,0,1,4,668,500,1,361,23,5,1,0,0,2016
80,0,0,1,2,0,NA,1,0,0,5,4,1,1,1,0,0,1,1,1289,323.11121,1,363,23,5,1,1,5,2016
70,0,0,0,3,0,NA,1,0,0,4,4,1,0,1,0,0,1,2,1289,323.11121,1,363,23,5,1,0,5,2016
50,0,0,0,2,0,NA,1,0,0,3,4,1,0,4,0,0,1,3,1266,323.11121,1,363,23,5,1,0,1,2016
26,0,0,0,1,0,NA,1,0,0,1,4,0,1,6,0,0,1,4,1437,323.11121,1,363,23,5,1,0,2,2016
71,0,0,0,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,1365,500,1,364,23,5,1,1,5,2016
66,0,0,0,4,0,NA,1,0,0,2,2,1,0,1,0,0,1,2,1365,500,1,364,23,5,1,0,5,2016
37,0,0,0,4,0,NA,5,0,0,2,2,1,0,6,0,0,1,1,862,243.37036,1,366,23,5,1,0,2,2016
4,0,0,0,1,0,NA,5,0,0,1,2,1,0,6,0,0,1,2,911,NA,4,366,23,5,1,0,0,2016
57,0,0,0,3,0,NA,1,0,0,1,2,1,1,1,0,0,1,1,1615,500,1,369,23,5,1,0,1,2016
36,0,0,0,2,0,NA,1,0,0,1,2,1,0,1,0,0,1,2,1615,500,1,369,23,5,1,0,1,2016
67,0,0,0,3,0,NA,1,0,0,1,2,1,1,1,0,0,1,1,1265,500,1,370,23,5,1,0,5,2016
69,0,0,0,2,0,NA,1,0,0,1,2,1,0,1,0,0,1,2,1265,500,1,370,23,5,1,0,5,2016
50,0,0,0,4,0,NA,1,0,1,2,3,1,1,1,0,0,1,1,1313,500,1,371,23,5,1,0,1,2016
58,0,0,0,4,0,NA,1,0,0,1,3,1,0,1,0,0,1,2,1313,500,1,371,23,5,1,0,1,2016
19,0,0,0,3,0,NA,1,0,0,1,3,1,1,6,0,0,1,3,1798,500,1,371,23,5,1,0,1,2016
39,14,0,0,4,1,6,1,0,0,1,3,0,0,1,0,1,1,1,706,272.56525,3,372,23,5,1,0,4,2016
38,0,0,0,4,0,NA,1,0,0,1,3,0,1,1,0,1,1,2,706,272.56525,1,372,23,5,1,1,1,2016
12,0,0,0,1,0,NA,1,0,0,1,3,0,1,6,0,0,1,3,851,272.56525,1,372,23,5,1,0,0,2016
51,0,0,0,2,0,NA,4,0,1,3,1,1,1,4,0,0,1,1,1136,324.45868,1,373,23,5,1,0,1,2016
77,0,0,1,3,0,NA,1,0,0,4,2,1,0,1,0,0,1,1,1149,500,1,374,23,5,1,0,5,2016
80,0,0,1,2,0,NA,1,0,0,5,2,1,1,1,0,0,1,2,1149,500,1,374,23,5,1,0,5,2016
36,0,0,0,2,0,NA,3,0,0,2,4,1,0,6,0,1,1,1,659,78.550484,1,375,23,5,1,0,1,2016
10,0,0,0,1,0,NA,3,0,0,2,4,1,0,6,0,0,1,2,579,78.550484,1,375,23,5,1,0,0,2016
7,0,0,0,1,0,NA,3,0,0,2,4,1,1,6,0,0,1,3,957,78.550484,1,375,23,5,1,0,0,2016
37,0,0,0,2,0,NA,4,0,0,2,4,1,1,6,0,1,1,4,659,500,1,375,23,5,1,0,1,2016
55,0,0,0,3,0,NA,1,0,0,2,2,1,1,1,0,0,1,1,1266,500,1,376,23,5,1,1,1,2016
53,0,0,0,4,0,NA,1,0,1,2,2,1,0,1,0,0,1,2,1266,500,1,376,23,5,1,1,1,2016
56,0,0,0,2,0,NA,1,0,1,1,2,1,1,1,0,0,1,1,559,387.56223,1,378,23,5,1,1,1,2016
54,0,0,0,2,0,NA,1,0,1,1,2,1,0,1,0,0,1,2,559,387.56223,1,378,23,5,1,0,1,2016
47,0,0,0,3,0,NA,1,0,0,4,3,0,0,1,0,1,1,1,665,359.7547,1,379,23,5,1,0,3,2016
47,0,0,0,3,0,NA,1,0,0,3,3,1,1,1,0,1,1,2,665,359.7547,1,379,23,5,1,0,1,2016
14,0,0,0,1,0,NA,1,0,0,1,3,1,0,6,0,0,1,3,666,359.7547,1,379,23,5,1,0,0,2016
85,0,0,1,3,0,NA,3,0,0,5,3,1,0,5,0,0,1,1,1216,500,1,380,23,5,1,1,3,2016
65,0,0,0,2,0,NA,1,0,0,3,3,1,0,1,0,0,1,2,1187,500,1,380,23,5,1,0,5,2016
65,0,0,0,4,0,NA,1,0,0,3,3,1,1,1,0,0,1,3,1187,500,1,380,23,5,1,1,1,2016
38,0,0,0,3,0,NA,3,0,0,3,4,1,0,4,0,1,1,1,659,297.9678,1,382,23,5,1,0,1,2016
9,0,0,0,1,0,NA,3,0,0,1,4,1,0,6,0,0,1,2,636,297.9678,1,382,23,5,1,0,0,2016
48,0,0,0,3,0,NA,4,0,0,3,4,1,1,4,0,1,1,3,659,269.50479,1,382,23,5,1,0,1,2016
16,0,0,0,1,0,NA,4,0,0,1,4,1,1,6,0,0,1,4,708,269.50479,1,382,23,5,1,0,4,2016
34,0,0,0,3,0,NA,5,0,1,2,1,1,0,6,0,0,1,1,1634,283.86993,1,384,23,5,1,0,1,2016
57,0,0,1,4,0,NA,1,0,0,1,3,1,1,1,0,0,0,1,1313,500,1,385,23,5,1,0,1,2016
55,0,0,0,3,0,NA,1,0,0,1,3,1,0,1,0,0,0,2,1313,500,1,385,23,5,1,0,5,2016
31,0,0,0,3,0,NA,1,0,0,1,3,1,0,6,0,0,0,3,1473,500,1,385,23,5,1,0,1,2016
73,0,0,1,2,0,NA,5,0,0,2,1,1,0,5,0,0,1,1,1414,163.01575,1,386,23,5,1,0,5,2016
